AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,AccX21,AccY21,AccZ21,GyrX21,GyrY21,GyrZ21,AccX22,AccY22,AccZ22,GyrX22,GyrY22,GyrZ22,AccX23,AccY23,AccZ23,GyrX23,GyrY23,GyrZ23,AccX24,AccY24,AccZ24,GyrX24,GyrY24,GyrZ24,AccX25,AccY25,AccZ25,GyrX25,GyrY25,GyrZ25,AccX26,AccY26,AccZ26,GyrX26,GyrY26,GyrZ26,AccX27,AccY27,AccZ27,GyrX27,GyrY27,GyrZ27,AccX28,AccY28,AccZ28,GyrX28,GyrY28,GyrZ28,AccX29,AccY29,AccZ29,GyrX29,GyrY29,GyrZ29,AccX30,AccY30,AccZ30,GyrX30,GyrY30,GyrZ30,Label
40,140,55,-4428,944,1042,-26,52,-86,-697,-771,318,-8,56,-84,1072,376,-523,-9,49,-15,1207,-275,-142,-16,-12,-67,1272,-164,-292,-4,15,-8,1590,-118,-415,13,-28,47,3773,-789,-1059,16,23,56,2587,-561,-574,-4,-74,33,-659,702,567,5,-128,52,-3173,951,855,24,-65,67,40,-435,-424,-23,-7,-55,-1352,-281,302,-13,-16,-2,-238,279,128,10,-38,16,-344,55,74,-8,-3,-14,-442,-17,97,-2,-2,2,-277,82,40,5,0,12,-58,38,-23,-2,12,-3,59,-48,16,5,-7,2,233,39,-33,-2,-1,-3,-286,-62,1,-2,5,-5,115,88,5,2,-5,10,-69,-50,-2,-2,7,-7,69,-23,-20,1,-6,3,-33,55,40,1,3,4,39,-70,-49,-2,0,-5,23,64,-1,3,-2,0,-71,-43,31,-1,3,1,155,43,-20,0,-4,-3,-78,7,73,0,-6,1,44,-48,-67,t_right
2,279,-141,-4522,403,919,-11,54,-12,446,299,45,-7,10,-50,2214,-651,-482,-16,-9,-50,722,132,-192,-3,6,-2,1086,-107,-125,-1,-6,12,1322,-327,-293,8,5,36,1427,-254,-259,13,-12,57,1837,-382,-435,1,-35,33,303,178,-151,6,-74,64,-822,518,149,7,-62,57,-830,284,209,14,-68,24,-477,-196,61,-13,-34,-28,-868,-175,52,-8,-29,-8,-325,134,226,-5,-36,-5,-783,44,147,-1,-13,-5,-619,99,171,2,-1,13,-318,15,15,4,13,2,-135,-12,42,1,0,0,129,69,4,4,1,6,-2,-43,-50,-4,4,-8,36,-14,29,1,0,9,3,8,-29,2,2,-1,183,3,-70,-3,1,-5,-97,30,68,6,-7,9,118,-33,-48,-4,8,-12,-92,-60,-7,-3,6,-1,-114,55,89,5,-4,6,20,-18,-44,-1,2,-2,120,-18,-27,-4,-4,-4,-61,60,35,t_right
7,290,-118,-5074,545,918,-5,56,-38,615,-65,41,-27,-1,-85,2049,-393,-367,-17,-2,-66,1623,197,-283,6,-5,27,1115,-48,-139,3,-9,34,1434,-507,-446,8,16,22,1484,-300,-323,13,-13,64,1784,-306,-421,7,-42,56,908,95,-343,-2,-53,53,-1566,675,425,28,-108,79,-1510,211,465,-2,-40,-11,-174,-322,-132,-9,-45,-19,-471,7,85,-10,-25,-9,-1184,34,327,1,-30,5,-328,112,44,0,-6,-9,-656,80,141,4,3,19,36,-41,-32,-3,-1,-7,-184,25,72,6,-2,7,84,28,-37,-2,5,-1,69,-132,-47,-6,0,-13,-7,57,34,7,-7,15,-140,-27,27,-5,10,-10,36,32,17,7,-9,15,191,40,-70,-4,5,-16,-167,-1,24,2,1,7,-33,-6,41,1,5,0,45,-106,-79,-4,0,-9,-63,139,75,4,-5,15,-6,-105,-35,-3,7,-10,97,43,18,t_right
48,149,58,-3457,566,712,-33,108,-76,-804,-993,420,-17,-8,-57,173,626,-22,-4,71,-38,118,62,-213,-15,13,-57,1351,-25,-375,-19,8,-47,1396,25,-338,0,14,-13,1103,-128,-96,5,-12,23,1710,-247,-341,4,-5,37,2198,-303,-518,17,-22,71,1381,-359,-242,6,-64,37,446,287,-241,0,-65,51,-1990,660,459,26,-91,69,-637,-202,183,-16,-26,-38,-460,-327,-75,-13,-47,-23,-454,193,216,-7,-43,-15,-1429,85,383,2,-17,-2,-818,192,143,9,8,24,-53,28,-106,1,21,1,-175,-60,69,0,5,3,279,30,15,5,-9,2,-50,-52,-29,-1,11,-3,37,-52,28,4,-3,3,133,33,-36,-1,5,-5,-121,-9,23,0,0,2,118,-1,-60,0,1,-1,-94,5,57,2,1,0,65,32,15,1,-2,4,55,-77,-74,-1,3,-6,-55,52,38,2,-4,9,90,-15,-50,t_right
41,152,35,-3919,545,801,-28,79,-57,-187,-741,218,-13,55,-93,-808,694,295,-7,42,-7,674,24,-46,-3,-1,-77,1110,-259,-502,-38,31,-69,1892,-70,-344,-9,-14,-1,1147,55,-133,10,0,38,1617,-485,-527,6,12,20,1096,-290,-116,10,-37,44,1873,-296,-713,12,-27,53,929,204,-470,4,-44,57,-1705,507,490,18,-88,59,-2057,204,768,3,-30,4,204,-147,-200,0,-35,4,-406,-141,25,-9,7,-13,-336,-63,129,-3,-55,-3,43,166,110,-1,-11,-2,-819,-6,181,1,-10,-4,-259,203,75,6,-3,13,-332,-34,74,-1,6,-2,-77,-48,28,-1,12,-11,-115,78,49,7,-7,23,417,-82,-164,-2,12,-9,-59,-143,1,-7,-4,-14,-7,128,52,11,-14,27,181,-28,-100,-7,19,-20,-269,-103,74,2,-8,6,260,186,-41,1,-5,-1,-276,-121,23,-4,12,-6,77,95,26,t_right
38,145,44,-2610,218,689,-29,32,-99,-1298,-231,439,-1,48,-28,106,436,-91,-11,54,-33,220,-72,108,-27,-13,-53,1097,15,-297,-8,44,-55,1017,-72,-307,-8,-8,-9,835,-144,-80,-4,-19,-7,793,-190,-349,-6,19,-4,725,-126,-233,15,-25,60,2622,-357,-869,12,21,44,1985,-356,-528,12,-67,47,-73,388,170,7,-55,47,-2116,768,841,32,-95,66,-1252,-44,131,-7,-20,-1,-153,-389,-334,-1,-25,-6,-419,-78,-81,-9,-14,-5,-181,-55,54,-4,-30,-9,-307,56,33,-9,-18,-6,-383,61,316,-2,-13,-1,-262,158,129,2,-1,6,-190,-1,201,2,1,-1,-141,10,98,2,-11,5,56,42,-44,0,9,-5,-129,-66,-20,1,2,-1,154,84,0,5,-6,10,-183,-133,23,-2,8,-6,202,44,-30,0,-5,-3,-96,22,28,1,2,5,40,-40,-18,0,0,-1,59,-13,-27,t_right
28,158,10,-2956,360,765,-12,52,-26,-1190,-363,463,-12,38,-62,-706,621,210,-4,79,-30,-454,61,259,-22,-2,-70,1811,-331,-516,-33,6,-90,1815,-144,-700,-10,12,-17,1491,5,-302,3,-13,37,906,-260,-157,14,5,35,2639,-733,-833,7,16,21,740,121,-58,17,-66,73,720,48,-402,4,-31,51,-114,390,-205,12,-62,54,-2154,370,904,18,-88,35,-498,-101,85,-1,-1,-22,-1307,-158,222,-6,-15,3,144,12,-30,-7,-19,1,-332,66,165,2,-9,3,-96,25,45,3,-23,0,-200,34,4,-7,10,-2,-139,-65,76,11,-17,1,89,143,-61,-2,6,-4,-528,-110,158,-1,-6,4,392,109,-111,2,5,1,-208,-91,68,6,3,0,343,16,-88,-1,-11,-6,-179,-51,56,0,2,3,-17,-5,-45,-7,-4,2,53,19,-5,0,5,-1,-136,2,34,4,-4,-2,17,45,29,t_right
35,158,55,-3776,542,1149,-33,27,-102,-664,-496,282,-4,75,-42,-497,286,-23,-12,45,-54,1646,-453,-455,-25,-12,-68,1395,-9,-465,-20,27,-47,870,112,-292,0,0,5,714,135,-34,3,-6,8,385,-138,-9,-4,-2,-14,733,23,-236,11,1,60,1748,-209,-457,3,0,32,2392,-545,-597,15,-69,66,817,222,-265,6,-53,46,-1047,479,89,24,-77,67,-2473,287,849,3,-52,-3,-90,-190,-214,-6,-28,-10,-1051,-86,257,2,-12,5,-90,-14,25,-2,-19,-6,-248,14,70,-2,-11,1,-385,-60,205,0,-14,-6,-165,37,67,0,-2,-2,-405,95,136,4,7,13,27,-46,-53,-1,4,-5,163,-30,-71,0,3,-8,-169,29,110,-1,-1,10,-26,23,-28,3,4,5,348,-14,-69,-2,-4,-5,-155,5,6,1,4,-5,17,-3,30,0,-7,6,-72,5,-26,0,5,-1,14,-30,18,t_right
29,154,18,-3366,174,937,-23,63,-87,-737,79,171,-3,53,-21,71,315,44,-9,25,-53,678,-267,-167,-21,1,-49,1206,-237,-572,-14,42,-56,1055,-47,-87,4,-22,-1,907,11,-248,-5,12,2,975,-178,-145,8,-4,18,632,15,-25,3,1,50,2193,-425,-550,4,-12,30,600,-126,4,4,-88,57,-200,347,-129,7,-31,47,-651,397,-123,14,-50,45,-1137,-47,232,6,-43,15,-69,-106,-105,-6,-20,-13,-655,-96,203,-8,-35,-3,73,159,40,2,-26,1,-494,2,211,-5,-25,-8,-348,-3,164,2,-8,5,-383,16,69,1,-4,-10,-396,118,90,5,0,16,10,23,16,1,9,3,-13,-117,-9,-3,-1,-11,58,22,-7,6,-3,3,-118,-4,-2,-1,8,4,54,-67,-1,-6,1,-13,-107,69,56,8,1,14,218,-6,-72,-3,-2,-6,-4,-125,-25,-3,1,-6,38,160,35,t_right
29,159,32,-3842,279,843,-15,26,-56,-330,-194,120,-10,88,-69,-888,321,213,-8,29,-33,515,14,-2,-15,33,-104,1073,-144,-261,-27,-14,-34,1826,-39,-375,-11,1,-21,1169,-176,-312,2,0,11,1045,-214,-234,0,1,9,1440,-136,-336,12,15,57,2151,-321,-509,13,-24,56,697,-99,-36,10,-68,62,-53,321,-260,11,-36,55,-1417,342,246,16,-76,64,-533,-87,225,-4,-44,-13,-903,-139,180,-11,-24,-7,-193,-60,-8,-7,-36,-12,-736,221,269,3,-24,10,-557,87,148,1,-7,1,-421,-67,76,-1,4,0,-90,125,-5,6,4,13,-12,-49,-18,-5,0,-9,24,-43,38,3,-8,-1,-114,108,0,3,11,0,-50,-52,12,-1,10,-1,75,-16,16,-1,-7,1,105,-69,-47,3,-1,-3,-96,8,24,0,-5,5,15,4,15,-1,4,-1,64,35,-54,-2,0,-2,-12,-19,32,t_right
