AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,AccX21,AccY21,AccZ21,GyrX21,GyrY21,GyrZ21,AccX22,AccY22,AccZ22,GyrX22,GyrY22,GyrZ22,AccX23,AccY23,AccZ23,GyrX23,GyrY23,GyrZ23,AccX24,AccY24,AccZ24,GyrX24,GyrY24,GyrZ24,AccX25,AccY25,AccZ25,GyrX25,GyrY25,GyrZ25,AccX26,AccY26,AccZ26,GyrX26,GyrY26,GyrZ26,AccX27,AccY27,AccZ27,GyrX27,GyrY27,GyrZ27,AccX28,AccY28,AccZ28,GyrX28,GyrY28,GyrZ28,AccX29,AccY29,AccZ29,GyrX29,GyrY29,GyrZ29,AccX30,AccY30,AccZ30,GyrX30,GyrY30,GyrZ30,Label
59,60,59,100,54,46,59,58,59,95,54,46,58,58,59,83,58,51,58,57,59,62,59,58,58,58,59,61,59,59,58,57,59,51,59,58,58,58,59,44,60,60,59,58,59,41,58,66,58,59,58,48,58,61,58,59,58,46,59,62,58,59,58,49,59,61,58,59,58,53,58,58,58,59,58,57,58,59,58,59,58,64,58,59,58,59,58,67,58,56,58,58,58,66,58,56,58,58,58,63,58,57,58,58,58,62,58,57,58,58,58,60,58,58,58,58,58,60,58,58,58,58,58,59,58,58,58,58,58,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,tilt left
46,45,46,100,48,31,46,45,47,50,47,46,46,45,47,49,46,46,46,46,47,47,46,46,46,46,46,46,46,40,46,46,46,34,46,52,46,46,46,41,46,48,46,46,46,38,46,48,46,46,46,39,47,48,46,47,46,41,47,48,46,47,46,40,47,48,46,47,46,46,46,47,46,47,46,53,46,44,46,46,46,53,46,44,46,46,46,52,46,45,46,46,46,53,46,44,46,46,46,50,46,44,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,46,46,46,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,tilt left
47,46,48,100,49,34,48,47,48,50,48,48,48,47,48,49,48,48,48,47,48,47,48,48,48,47,48,47,48,42,48,48,48,34,47,54,48,48,48,43,48,50,48,48,48,42,48,49,48,48,48,44,48,49,48,48,48,45,48,49,48,48,48,48,48,48,48,48,48,50,48,47,48,48,48,52,47,46,48,48,48,51,47,47,48,48,48,51,47,46,48,48,48,51,47,47,48,48,48,50,48,47,48,48,48,49,48,48,48,48,48,49,48,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,tilt left
47,46,48,96,49,34,48,47,48,48,48,47,48,47,48,48,48,48,48,47,48,47,48,48,48,47,48,46,48,43,48,48,48,34,48,54,48,48,48,41,48,50,48,48,48,42,48,49,48,48,48,45,48,48,48,48,48,47,48,48,48,48,48,51,48,47,48,48,48,53,47,46,48,48,48,53,47,45,48,48,48,51,47,46,48,48,48,50,48,47,48,48,48,50,48,47,48,48,48,48,48,48,48,48,48,48,48,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47,48,48,48,48,48,48,48,48,48,48,48,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,tilt left
48,46,49,50,48,48,48,47,48,47,48,48,48,47,48,46,48,48,48,47,48,43,48,49,48,47,48,42,48,50,48,48,48,42,48,49,48,48,48,44,48,49,48,48,48,46,48,49,48,48,48,49,48,48,48,48,48,52,47,47,48,48,48,52,47,46,48,48,48,52,47,46,48,48,48,51,47,47,48,48,48,50,48,47,48,48,48,49,48,47,48,48,48,48,48,47,48,48,48,48,48,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,tilt left
50,51,50,71,47,42,50,50,50,85,45,38,49,49,50,67,51,46,50,49,50,50,50,50,50,49,50,50,50,51,50,49,50,45,50,45,50,49,50,35,51,55,50,50,50,37,49,55,50,50,50,43,50,51,50,50,49,42,50,52,50,50,49,44,50,51,50,50,49,47,50,50,50,50,49,51,50,50,50,50,49,54,49,49,50,50,49,57,49,47,50,50,49,56,49,47,50,50,50,53,49,48,50,50,50,51,50,49,50,50,50,51,50,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,50,50,50,50,50,50,50,50,50,50,50,50,tilt left
51,51,51,70,48,44,50,51,51,85,46,39,50,50,50,67,51,46,50,50,51,50,50,50,50,50,51,51,50,52,50,50,50,46,51,46,50,50,50,35,52,55,50,50,51,35,50,57,50,50,50,43,51,53,50,51,50,43,51,52,50,51,50,47,51,51,50,51,50,51,50,50,50,51,50,55,50,50,50,50,50,57,50,49,50,50,50,57,50,48,50,50,50,54,50,49,50,50,50,51,50,50,50,50,50,51,50,50,50,50,50,51,50,50,50,50,50,50,50,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,tilt left
50,47,50,71,52,45,51,50,51,52,50,50,50,50,51,50,50,50,50,50,51,50,50,50,50,50,51,48,50,49,50,51,51,41,50,54,50,50,50,44,51,52,50,51,50,46,51,52,50,51,50,46,51,51,50,51,50,48,51,52,50,51,50,53,50,50,50,50,50,56,50,49,50,50,50,55,50,49,50,50,50,55,50,49,50,50,50,54,50,49,50,50,50,52,50,49,50,50,50,51,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,tilt left
55,56,56,73,54,50,55,55,55,85,52,46,55,55,55,73,56,51,55,55,55,55,55,55,55,55,55,56,55,57,55,55,55,51,56,53,55,55,55,43,57,58,55,55,55,41,55,61,55,55,55,51,56,57,55,55,55,50,56,57,55,55,55,51,55,56,55,56,55,54,55,56,55,56,55,57,55,55,55,55,55,59,55,54,55,55,55,60,55,54,55,55,55,59,55,54,55,55,55,58,55,54,55,55,55,56,55,55,55,55,55,56,55,55,55,55,55,56,55,55,55,55,55,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,tilt left
60,60,60,96,54,49,59,59,60,90,57,50,59,58,59,60,59,59,59,59,60,60,59,59,59,59,60,59,59,59,59,59,59,51,60,57,59,59,59,44,61,67,59,60,60,54,60,62,59,60,59,55,60,61,59,60,59,57,60,60,59,60,59,58,59,60,59,60,59,62,59,59,59,60,59,64,59,58,59,59,59,64,59,58,59,59,59,63,59,58,59,59,59,62,59,59,59,59,59,60,59,59,59,59,59,60,59,59,59,59,59,59,59,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,tilt left
